transaction_amount,hour_of_day,is_weekend,num_items,customer_age,prev_transactions,distance_from_home,device_type,network_quality,is_first_transaction,store_type,velocity_score,is_fraud
112.9330574,1,1,1,31.96932715,0,0.058749222,1,96.75339084,0,0,3.846597999,0
109.5788698,3,0,4,41.06023835,,39.4089889,0,56.12236715,0,0,5.032043816,0
111.6924013,3,0,2,37.60820727,0,18.74913069,1,74.29283766,0,1,9.370206079,0
35.1584026,2,0,4,34.27237881,3,14.11218153,2,100,0,0,4.93925985,0
67.82250838,2,0,3,60.60804627,17,9.506355567,0,73.09087817,0,0,4.950850447,0
89.53381614,2,0,2,32.25780071,2,,0,88.35724676,0,0,2.996353585,0
175.0137305,2,0,5,53.99008879,7,34.27472499,0,92.47582943,0,0,4.099032215,0
32.63730412,2,0,4,29.63427444,5,14.20025843,1,61.02742815,0,1,8.703821987,0
169.6019376,3,0,4,39.62434404,0,3.11078238,0,57.64313119,0,1,4.631359509,0
89.01640561,2,0,2,35.19029746,4,,1,57.03369514,0,1,4.329730303,0
163.9732466,3,0,4,35.98916504,2,29.5454456,1,,0,1,4.867938731,0
224.9215242,2,0,1,43.3717031,10,14.01641737,0,66.84446284,1,0,4.050317892,0
92.63973607,2,0,1,59.72957514,6,13.01890942,2,57.12667875,0,0,6.854008516,0
64.04233404,2,0,3,31.21628844,10,7.266521109,0,72.9188357,0,0,7.177798289,0
26.82425259,2,0,3,40.20596779,16,1.882436376,0,,0,1,,0
20.89116183,1,0,2,35.42596263,0,,0,71.25264173,0,0,4.424458677,0
137.7479383,2,0,3,41.6126459,0,45.09948361,0,,0,0,2.517717465,0
100.3211135,1,0,0,18,6,20.08348051,2,100,0,0,7.010938678,0
146.4466007,2,0,7,34.63703447,0,6.571050263,2,,0,1,,0
147.2934822,2,0,1,35.35232689,1,8.508157634,1,88.15859537,0,0,4.835155842,0
73.67224334,2,0,5,24.06677532,11,19.49775357,1,94.36240152,0,0,4.096080181,0
23.47692951,3,0,1,,2,1.44826588,2,52.8531874,0,0,3.87097546,0
175.0379895,3,0,2,38.97609576,21,21.61541209,0,79.64183459,0,1,3.635631603,0
62.70289368,2,0,3,18,7,3.916256246,0,,,0,3.976927238,0
77.4993571,2,0,2,80,0,,2,69.22343409,0,0,8.21075752,0
150.5137293,2,0,2,23.66220179,0,25.82080978,1,68.76408714,,0,5.861574272,0
173.5585164,2,0,4,30.98063563,3,3.347668512,2,78.27857059,0,0,5.625694862,0
,2,0,2,,2,22.95000674,,50.91674407,0,0,6.129485613,0
7.810320826,2,0,4,22.75773792,5,15.64735559,0,60.15629578,0,0,7.996253153,1
125.6807232,1,0,2,21.92192717,2,2.297432704,0,79.35123497,0,1,5.450467174,0
119.6742693,1,0,4,23.34341282,,,0,87.00441024,0,0,2.970785774,1
,3,0,2,38.30807739,3,48.47681487,2,81.74093308,0,0,5.742900048,0
106.0147816,3,0,4,26.20473667,1,4.199705303,2,75.66098854,0,0,2.368420501,1
168.6829273,3,1,3,18,0,12.05300485,0,84.87752044,0,1,8.202110359,0
93.49698532,3,0,6,47.41176626,4,51.56332968,1,88.81642993,0,0,6.01543299,0
59.18913777,2,0,6,43.35107814,1,5.148043914,2,55.98605557,0,0,4.060826702,0
207.2574564,2,1,2,55.66757479,0,84.87442177,1,100,0,0,8.824573185,0
53.6809435,2,0,3,,5,3.208299495,1,73.68392762,0,0,4.889592963,0
53.63234329,3,0,1,47.60548072,3,4.128621394,1,28.01812639,1,1,8.423426064,0
120.8840376,2,0,,32.31760738,8,2.46518602,0,,0,0,8.482472336,0
162.6566412,1,1,3,23.25754668,2,8.156673676,0,93.50816867,0,0,3.773734503,0
112.6284423,2,0,2,39.63092491,0,,0,61.35772977,0,1,1.909385851,0
85.48627279,2,0,4,32.56646015,7,50.42422121,2,84.57728757,0,0,5.182275336,0
104.76721,1,0,2,52.16450676,2,6.710784516,0,89.3385336,0,0,4.423582474,0
98.82239246,2,0,,32.99421615,17,10.55875898,,80.0828753,0,0,5.833036787,0
155.7160847,1,0,3,19.12536531,0,61.66129614,0,100,0,0,6.381198915,0
107.1694234,3,0,3,29.61063363,1,24.50532281,0,92.18620565,0,0,2.971499557,0
1,2,1,1,18,3,10.29524011,0,47.34551031,,1,6.212351468,0
152.3455897,3,1,3,28.18139112,17,2.875187687,1,58.6516592,0,0,1.485353471,0
1,2,0,2,48.3649447,20,51.29853413,2,57.79899423,0,1,1.103476367,1
35.36873264,,0,3,27.15050881,6,7.168981868,0,69.11464407,1,1,3.668396018,0
122.6792762,1,0,5,30.23211892,2,35.47352405,1,68.61880282,0,0,8.236725563,0
72.34550915,2,0,4,46.98942978,7,10.66492319,2,33.6976693,0,,4.937815795,0
188.0594062,1,0,5,34.26055433,0,5.98479915,2,100,0,0,3.930807822,0
140.4556395,2,0,6,37.05443166,10,37.6488698,,61.81278577,0,1,,0
175.0666826,3,0,6,72.79945327,5,,0,47.1723368,0,1,7.131929991,0
73.23823942,2,0,1,41.07803096,0,9.374490374,2,100,0,1,5.570315665,0
55.81404297,2,0,3,22.74611851,2,5.225568752,0,81.38721434,0,1,6.059215731,0
182.8104126,3,0,7,23.74548033,1,21.70679391,1,100,0,0,7.312092426,0
182.5286482,2,0,2,25.57153081,10,86.85562545,2,64.79472688,0,0,6.56699277,0
134.1611507,3,0,1,66.61303364,2,26.83607946,0,78.26839802,,0,5.861926082,0
46.60985392,3,0,5,,7,32.08972307,1,71.9466988,0,0,2.568756299,0
,2,0,4,33.03248289,2,19.90287607,0,81.96365554,1,1,3.412621452,0
72.75404566,3,0,3,24.6609918,,22.88213176,0,87.55538957,0,0,8.584631649,1
31.32985555,3,0,3,49.73760558,3,7.906590084,0,100,0,0,4.91473384,0
162.6421317,2,0,3,60.68782377,0,20.94948637,2,82.10705756,0,0,4.490403214,1
14.46983228,2,0,4,22.19413934,,34.87841898,1,66.01518563,0,0,,1
90.71705117,2,0,1,34.73074558,1,17.92570492,1,75.17060263,0,0,11.8774184,1
101.4228791,,0,5,18.76107948,0,0.473722625,2,82.52002016,0,0,5.740464874,0
91.352697,3,0,3,19.61604085,5,1.185930434,1,61.51807866,0,1,4.58632237,0
155.605031,2,0,3,41.94815614,9,51.983781,0,73.02603367,0,0,4.933065642,0
143.5373322,1,,1,18,0,19.5047231,2,64.1634651,0,0,4.911811849,0
1,2,1,3,23.43037497,1,45.09954325,1,52.0624959,0,0,,0
176.5375416,1,1,2,18.77693447,2,32.74824146,2,92.18941763,0,0,3.807862482,0
149.7790757,3,0,0,,0,30.76739448,0,84.31417015,0,0,1.886303199,0
121.6176357,3,0,3,,1,,0,72.3742191,0,0,2.177231185,0
162.228258,3,0,4,70.33952211,8,14.4368392,0,85.21044325,0,0,3.897206987,0
83.98510977,2,0,2,55.24039684,3,3.681784692,1,,0,0,1.058050387,0
43.86389892,3,0,1,18,5,5.457983164,1,94.62641932,0,0,7.249680234,0
184.7861439,2,0,3,34.08657017,2,8.537497312,0,87.05416964,0,0,6.67453974,0
29.38481493,2,0,3,18,1,36.92777572,0,62.66194493,0,0,6.483520912,0
100.6111774,,0,3,,17,23.94770692,2,83.47066937,0,1,,0
118.0830531,3,0,2,33.88922777,3,63.68248606,1,,0,0,5.811088813,0
115.4910355,2,0,2,18.66959697,2,14.12962885,1,70.7920328,0,0,4.018568283,0
93.02051859,3,0,2,25.17867204,2,10.43734612,1,27.69895269,0,0,1.251220611,0
135.570529,3,0,5,63.60648625,2,15.5231972,0,78.16415655,0,0,5.534983553,0
95.5954378,1,0,0,22.71001037,0,18.24547845,0,,0,0,5.826662785,0
91.25201217,3,0,3,41.40378947,0,1.394230936,1,65.79515919,0,0,4.594567376,0
85.12588996,,0,4,18,2,44.29723393,0,,0,0,2.753612425,0
87.02043243,2,0,5,40.90949432,1,61.75603791,0,74.77880907,0,0,7.043995623,0
70.1260571,3,0,0,28.00063884,4,43.32150786,0,47.60784909,0,0,6.132190648,0
107.1713283,2,0,7,46.57740825,2,,2,76.53543102,0,0,,0
68.13064363,3,0,3,29.17382239,4,0.753881626,0,91.23864498,0,1,4.889890685,0
137.1825888,2,0,3,29.30934145,3,12.44871706,1,65.09692855,0,0,6.155448166,0
17.73006265,3,1,3,58.3919055,0,1.283077622,2,89.03757176,0,0,1.966995692,1
146.9141903,,0,5,44.34091836,6,8.335459785,0,80.0397303,0,1,0.12897219,0
159.1993722,1,0,3,29.40895162,1,43.29006524,0,33.98902759,0,1,4.677366539,0
39.13586539,2,0,3,28.58917972,4,66.92237348,0,76.49847284,0,0,5.298160688,0
16.35530493,2,0,2,,,82.43579515,0,56.14978657,0,1,,0
,1,0,0,,4,,1,96.54602555,0,1,1.788628663,0
19.32193011,2,,4,65.9973383,10,3.592221406,0,69.84917745,0,1,,0
135.4178224,3,0,5,28.43066547,10,5.752262033,0,56.1770155,,0,,1
134.3159228,3,0,2,18,5,11.00496528,1,78.61651377,0,0,4.653426599,0
67.33353837,2,0,5,33.73398343,0,131.3271141,0,40.97460345,0,0,3.551887941,0
1,2,0,3,60.31780678,2,38.1932796,0,45.6515715,0,0,5.862288988,0
148.5158101,2,1,3,,1,,1,51.18124038,0,0,4.411187135,0
116.3905537,3,,1,18,18,0.569653435,0,61.58517062,0,1,6.460362312,0
116.5823834,3,0,2,24.94127677,9,27.78401787,0,87.18824463,0,1,-0.324138659,0
85.78076752,1,0,2,18,1,12.60895556,2,62.90043931,0,0,3.243558396,0
101.7443974,2,0,1,63.13787536,2,18.98330937,0,64.43968417,1,0,3.342089029,0
36.08236856,3,0,7,20.93472754,7,26.42148819,0,77.2994927,0,0,3.025844976,0
124.9441597,3,0,1,44.05274165,7,26.19067338,2,70.12116217,0,0,,0
167.0225223,,0,3,78.91467854,4,9.701588176,0,70.91379492,0,0,8.445529309,1
58.6559823,3,0,4,,6,11.0605397,0,100,0,1,8.559196965,1
172.078431,2,0,2,64.50306181,0,3.124249866,1,100,0,0,8.29836849,0
157.3015072,1,0,3,57.07464055,3,49.86904352,1,71.86328781,,0,6.952989953,1
153.004487,2,0,3,32.79539193,2,3.709344351,,53.62645755,0,0,2.094505626,0
47.30822523,3,0,5,43.19970918,0,0.278053646,0,79.90634002,0,0,3.377510461,0
24.24044689,2,0,2,46.39629779,9,9.771537856,0,51.58288511,0,0,7.842754661,0
64.23481454,3,0,4,46.05444236,0,20.37881984,1,64.61474464,0,0,6.6693918,0
113.4647376,1,0,1,,0,37.06944255,0,,0,1,10.76532502,1
159.6655503,1,0,1,39.38383936,31,,1,87.62968462,0,0,,1
8.41588764,,0,2,,1,,1,85.77587813,0,0,7.262526591,0
41.05382544,3,1,4,34.05578871,0,8.954980429,0,100,0,0,5.598147851,0
130.162375,2,0,0,31.91542787,2,,0,44.30714156,0,0,1.941451127,0
20.79320285,2,0,2,52.17367381,3,33.02129599,0,49.57274865,1,0,7.863986981,0
97.10247291,2,0,6,41.79352147,1,56.28712969,0,61.22594172,0,0,7.717068935,0
123.6519141,1,0,5,41.35518484,1,1.594063183,1,58.42180283,0,0,,0
55.16788863,2,0,3,61.8980247,2,32.05194742,0,86.95416576,1,0,2.210396272,0
84.23516724,2,0,7,36.45929605,0,23.470952,2,55.8412249,0,0,6.650226986,0
91.22180273,3,0,3,55.38807049,3,17.23341684,0,80.93954006,0,0,6.009424276,0
58.28384773,1,,5,56.99429632,7,1.248363697,0,79.15490503,1,0,4.017333129,0
79.13165932,1,0,5,45.50417972,2,48.31511274,2,96.77722574,0,0,5.144413221,0
99.00631823,1,0,6,23.71877299,7,23.5000705,2,71.93831649,0,1,5.145955693,0
26.02778884,1,0,1,55.60734474,14,40.04714054,2,,0,0,6.012024274,0
88.05339504,1,0,2,,6,14.99603519,2,87.51685264,0,0,6.837999353,0
185.9520306,,0,6,35.94704966,3,26.81131019,1,63.40166666,0,0,4.918751885,0
32.51134653,2,0,3,24.11764827,,,0,24.91529026,0,0,0.335428144,0
90.31473101,2,0,2,33.86719056,1,16.06747836,0,60.85171343,0,0,6.951333519,0
74.15765584,3,0,1,51.9685583,1,75.8046785,0,72.84734549,0,0,,0
192.6139092,2,0,2,35.02615795,0,8.783656481,2,98.96893916,0,0,,0
157.4636663,2,0,4,67.22669346,3,8.030340937,1,100,,0,4.842887914,0
132.136138,3,0,6,22.27536425,2,0.607566679,0,66.55391019,0,0,3.066525149,1
104.4790341,2,0,3,36.37998477,14,10.04861635,1,78.58675469,0,0,4.545181831,0
150.3146405,3,0,2,58.58861221,2,9.345082357,0,61.7379627,0,1,2.420274016,0
107.062857,3,0,4,41.55226064,4,,1,95.69598313,0,,6.50122998,0
119.0967726,3,0,1,28.83978158,0,51.12625426,1,92.53915137,0,0,11.10092104,0
63.59985294,1,0,4,19.67797299,3,12.1279982,1,72.8424539,0,0,6.224606593,0
166.5287452,3,0,3,49.90508517,,12.47898442,0,,0,1,4.773269905,0
44.40164871,3,0,1,33.3893585,2,8.160898365,0,89.76625203,0,1,3.110278947,0
1,3,0,2,30.32682011,1,74.8149605,2,88.65915114,0,0,5.235073727,0
42.44231317,2,1,4,33.58599278,0,16.68856431,0,58.95973136,0,0,4.528785009,0
143.4578032,3,0,4,32.23146688,4,14.74229838,0,67.381141,0,0,,0
69.60880537,2,0,1,37.1577745,8,8.562407154,0,97.55873866,0,1,3.258728624,0
115.7123666,3,0,4,40.0091896,32,20.03127657,0,78.26646776,0,0,4.955984379,1
,2,0,3,22.22919538,5,51.88627267,1,72.21558265,0,0,4.47527972,0
84.69930228,2,0,3,53.55187715,3,5.282324214,2,62.26320435,0,0,3.343864607,0
52.98005418,1,1,4,41.3475048,6,,0,74.17810494,0,0,5.929381783,1
1,2,0,3,20.52680385,0,72.35877031,0,64.49165159,0,0,8.421228895,0
193.2887256,3,0,2,33.92390664,6,4.417741107,0,71.42238787,0,0,5.64699293,0
,1,0,4,52.34726083,1,7.228304772,2,74.53960409,0,1,,1
72.5221432,2,0,2,23.07441296,0,40.43458796,0,45.09829279,0,1,0.737580855,0
46.36284871,3,0,1,22.12105971,3,28.77014905,1,78.62131371,1,1,,1
120.3311017,2,0,5,,,,0,56.31826878,0,1,3.463304833,0
93.49284728,2,0,5,47.22773913,0,49.22620767,2,77.61418625,1,0,,0
41.52596854,2,1,,45.50081081,0,15.83546396,1,49.9901563,1,0,7.77480889,0
153.2688136,2,1,6,28.12205576,0,14.06345727,1,85.558455,0,0,3.202295184,0
61.20625884,3,0,4,53.21721298,6,1.32574305,0,83.73265857,0,1,4.707722926,0
75.84067689,3,0,4,,3,2.707648574,1,56.44459435,0,0,4.66948419,0
129.7578513,2,0,6,53.99481611,17,61.24777806,1,50.13806737,0,0,,0
34.40818838,2,0,0,29.35618741,2,32.43835222,0,63.85300271,0,0,,0
168.4315779,3,0,4,73.57544279,10,8.628684612,0,61.32877446,0,1,,0
59.519824,3,0,2,54.49204324,4,2.687202327,2,,0,1,1.172589725,1
162.6270366,3,0,3,60.03619145,0,16.67199394,0,98.22349671,0,1,4.142415916,0
102.793197,2,0,2,38.38004027,3,6.831627436,0,72.26227206,0,1,0.540666321,0
76.11772087,2,0,3,57.70423972,0,112.0597043,0,54.47823812,0,0,4.897580225,0
125.5078734,2,0,3,26.01425376,2,104.7076012,0,54.64626988,0,0,,0
95.1688165,2,0,0,56.16630967,0,5.834416849,2,47.21138814,0,1,4.111971547,0
,3,0,3,31.68089604,3,,0,42.01268596,0,0,7.549505212,1
53.00601068,2,0,3,18,0,7.436477075,1,89.63469798,0,0,5.067690472,0
44.71476658,3,0,2,28.65884389,0,71.68222137,1,100,0,0,,0
61.92060675,3,0,3,26.48018466,6,78.27990838,0,55.96830402,0,,3.588586346,0
158.6378423,1,0,0,45.89077887,,39.71821035,2,69.97644683,0,0,7.55114202,0
,2,0,4,32.38151319,2,39.67354909,0,48.63511216,1,0,,0
106.8267666,1,0,0,41.47922335,2,2.214678148,1,65.11883533,0,1,,0
111.2117372,1,0,4,,6,19.19526812,1,59.65822038,,0,4.742600561,0
32.73951646,3,0,6,26.58478676,3,56.18654911,0,61.08519911,0,0,5.32336989,0
58.03951663,2,0,1,18.19248994,1,26.78177752,0,77.54172714,0,0,4.484382336,0
92.61987069,3,0,2,52.62907832,1,9.622978244,2,100,0,1,2.816589586,0
157.8003335,3,,1,23.70260943,3,48.89240628,0,100,0,0,,0
161.1927959,2,0,2,20.26087484,12,13.20631483,0,94.265072,0,0,,0
,1,0,5,27.27651511,1,33.38270623,2,66.16143031,0,1,3.97964662,0
97.93543191,2,0,5,,0,1.139531829,0,56.39187411,0,0,3.807840019,0
130.9443149,1,0,3,55.23126581,5,69.15324409,1,63.08217502,0,0,3.135106784,0
112.8987991,3,0,5,50.50480219,1,8.4793584,0,55.16257047,1,0,5.092747415,0
114.0318202,3,0,3,,9,14.77806068,1,58.19359007,0,1,,1
126.7103931,2,0,1,34.09862484,0,23.0571502,1,80.48654853,0,0,3.674327629,0
26.71630713,2,0,4,37.62405003,3,4.128491661,0,99.42578804,0,0,7.90052332,0
83.61689267,3,0,3,27.73700918,0,6.409527561,2,53.6120145,0,0,2.66375069,0
15.46641862,2,0,3,41.22746587,1,21.89275543,1,68.45834006,0,1,6.782925913,0
111.7807279,2,0,3,40.02026665,3,5.686872499,0,29.47382615,1,0,8.182103893,0
4.752777299,3,0,2,30.79579377,7,7.628976969,0,61.18753764,1,0,4.682102376,1
183.7429836,2,0,5,55.11425634,18,20.94934764,0,100,0,1,6.867449198,0
115.4004951,2,0,4,46.69777618,1,34.85635194,0,81.53633623,0,0,6.490940523,1
53.87935076,2,0,1,,,,1,54.98399127,0,0,3.280098938,0
51.77311025,1,1,2,30.21481019,2,2.736669164,0,55.91077404,0,0,5.028819688,0
128.8278482,3,0,1,33.74171214,,15.73753982,0,52.09079138,0,0,2.829142045,0
,3,0,3,52.66574198,15,14.33230715,0,55.92561869,0,0,5.679167264,0
183.6726045,3,0,0,33.09638114,0,53.72814936,0,,0,0,7.066472756,0
,2,0,6,45.16509305,1,38.68676424,1,66.77613735,0,0,5.674676211,0
,2,0,5,64.74251952,1,,2,85.64227026,0,0,9.980362911,0
58.69440041,2,0,2,30.68489747,1,34.49939927,0,74.74856525,0,0,5.095776564,1
83.01204962,1,0,4,21.34310554,7,,,81.33898458,0,0,3.766329536,0
81.53963998,1,0,3,43.86816227,3,50.78518712,1,69.59564511,0,0,6.71133582,1
57.3806617,2,0,4,18,9,,0,,0,1,7.774518341,0
166.8328679,2,1,3,39.28492072,5,34.813263,,62.90171072,0,0,2.660417286,0
84.32351569,2,0,4,,10,19.26492446,2,43.18176942,0,1,4.869559194,0
57.19150797,2,0,5,,4,6.900040252,0,67.31382022,0,0,1.953105587,0
58.95605388,2,0,4,46.3458494,5,53.77181242,0,82.14039877,0,0,3.723358057,1
45.92259982,2,0,6,,2,,1,82.58229851,1,0,,0
101.7187655,,0,4,18,4,41.39244322,1,,0,0,6.454165438,0
123.9489913,1,1,1,33.72906134,2,4.641486685,0,,0,0,2.546883245,0
88.2689715,2,0,2,56.67244266,4,96.9828514,1,74.9262217,0,0,5.789479188,0
98.72229645,2,,10,36.60918669,12,35.19967887,0,80.82756477,1,0,6.893488901,0
70.84612807,2,0,1,33.32311615,12,45.40861756,1,82.29283115,0,1,2.407926673,0
141.9831932,2,0,1,37.55761371,6,5.676385242,2,62.78418944,0,1,2.627016184,0
148.7559867,2,0,2,43.70311522,3,40.95998071,0,64.56183013,0,0,4.661748592,0
91.59280907,1,0,2,40.88440027,0,38.62772326,0,53.40053509,0,0,2.366196923,0
60.81232394,2,0,3,18,13,20.16968377,1,,1,0,5.402392649,0
49.78547183,2,0,2,28.7477654,2,12.49351381,1,67.35057513,0,0,3.038050428,0
28.76259069,3,0,2,56.99503674,0,,1,45.41107166,0,1,6.467723046,0
129.4276635,2,1,10,47.54574576,4,78.29515506,0,,0,0,4.486116747,0
64.15888397,2,0,4,,6,52.86795638,1,35.97435079,0,0,5.645640308,0
73.7955801,3,0,3,49.69831392,8,47.67832362,1,84.1270062,0,0,6.901544503,0
174.9048817,3,0,2,46.32078859,0,39.7052489,0,67.18887267,0,0,5.930679608,0
47.64212157,,0,1,36.59148633,,28.96044653,0,86.94211291,0,0,9.032317321,1
86.61794546,2,0,2,34.67080382,,29.84781288,0,50.24040053,1,0,4.271986795,0
49.65363195,3,0,2,41.03992184,28,20.27818037,0,86.50455699,0,0,7.267336877,0
92.37650818,1,0,6,,5,4.696690781,1,100,0,0,,0
100.7809167,3,0,3,44.69289441,3,5.82716888,0,57.39336418,0,1,,0
125.7031276,2,0,7,36.58570348,7,27.40193484,0,82.61365094,0,0,7.352267536,1
29.65924953,,0,5,51.63754775,2,6.605410017,1,91.01304718,0,0,4.807359905,0
111.2225909,2,0,3,58.23777449,2,9.506845505,0,73.52249554,0,0,8.187752516,0
,2,0,7,37.59559452,2,25.8136789,0,87.99915721,0,0,,0
124.0293379,2,0,3,18,6,44.60710738,0,89.90371367,0,0,5.312525229,0
114.9542867,1,0,2,,3,4.158318979,2,90.35698952,0,0,3.824458653,0
77.30542919,,1,3,,7,25.60450507,2,100,0,0,5.745149362,0
67.53612275,2,0,4,26.53831192,3,53.93168585,1,92.62474899,0,0,5.39976076,0
66.61102218,1,0,3,,,,2,66.2801875,0,1,,0
138.5960077,3,0,2,51.22209756,4,23.3893317,1,,0,0,5.018371087,0
143.9708521,2,0,4,18,1,4.149257251,0,66.86421538,0,1,4.568840462,0
116.3066511,2,0,3,41.39455945,1,4.103359743,,86.2536156,0,1,4.068748817,0
59.26219986,2,0,5,41.59637044,2,4.457118154,2,56.82840062,0,0,4.455657546,1
154.5430835,3,0,4,34.76829442,2,1.507510456,1,68.5902962,0,1,2.397604115,1
118.0751763,2,0,2,32.48536901,2,10.79278159,0,,0,0,6.565893693,0
94.75161462,3,0,2,18,3,43.78899472,1,48.65495329,0,0,3.406526315,0
,2,1,5,35.36798218,4,,2,100,0,0,,0
,2,0,1,24.62087707,4,75.38553164,0,56.83785978,0,0,2.705207712,0
57.74230208,3,0,4,,1,28.08491427,0,60.89466427,0,0,7.001447901,0
91.04533575,3,0,2,29.03386265,4,17.4274814,1,73.99643663,0,0,6.500329128,0
55.18336707,1,0,6,33.72727291,,20.79811271,0,70.99773908,0,0,,0
59.23121858,2,0,2,56.68396083,0,0.649478414,2,89.85730144,0,1,5.121935404,0
101.6859527,2,0,0,,14,12.28575746,0,70.49565924,0,0,4.882479251,0
209.4901467,3,1,4,18.0991457,6,31.06453211,2,83.08999209,0,0,,0
1,2,0,5,44.41166319,0,120.4051496,1,60.6843805,1,0,4.189859326,0
134.5455479,2,0,2,45.15892851,5,12.61233019,0,71.94585002,0,1,6.860122746,0
42.85148511,3,0,6,18,0,15.69715166,2,92.71762528,0,1,5.583159645,0
136.5935352,3,0,3,33.00237354,0,11.50607777,,79.03166858,0,0,3.935231706,0
89.75616681,,0,5,35.07108247,1,16.62375536,2,78.77784858,1,0,,0
50.70980957,2,0,5,,2,0.045350946,0,52.11213068,0,1,5.471958309,0
105.7050746,3,0,3,18,1,38.98984711,0,,0,0,7.179978575,0
90.44861187,2,0,1,48.02063,9,57.31848355,1,52.71414582,0,0,4.956517763,0
63.98939895,3,0,2,28.73054545,8,13.61655196,0,87.73457563,0,0,3.478786095,0
159.5274297,2,0,6,18,4,,1,84.85325723,0,0,7.644235769,0
167.6101339,2,0,4,,3,18.86116246,1,75.59087767,0,0,3.636007177,0
90.85517794,2,0,2,36.86194596,0,39.29311774,1,83.13748555,0,0,7.120166742,1
77.98703978,1,0,1,18,4,0.297581119,,,0,1,2.431679982,0
1,2,0,3,43.42587131,4,54.91097477,1,100,0,0,0.31822944,0
117.4900012,,0,2,32.58241034,1,11.91575969,0,80.31083349,0,0,4.869187721,1
168.6957193,3,1,2,48.7852328,5,48.61943472,2,88.8822165,0,1,2.17434885,0
168.9233678,3,0,3,42.79200588,,2.162117267,0,96.74140264,0,1,6.699153473,0
7.67134761,1,0,3,48.57087664,14,17.24956915,1,82.87082574,0,0,4.998302591,0
,3,0,2,18,18,19.88430235,1,45.96358829,0,0,5.396580409,0
116.5959224,2,0,0,59.87987409,0,,2,52.9301225,0,0,1.334026643,0
107.9047438,2,0,4,18,1,19.3226567,2,100,0,1,0.975582531,0
153.9340417,2,0,1,44.75589995,10,4.346985811,0,100,1,1,,0
154.1345527,3,1,5,37.36771267,,64.93154147,,100,0,1,2.687067974,0
90.79838004,2,0,5,34.08178508,1,6.756165164,1,65.84815978,0,1,3.212196692,1
,2,0,3,56.35159965,0,,0,62.05576292,0,,4.359562588,0
79.78012884,2,0,1,40.13947845,16,63.68482264,0,91.98542714,0,0,7.599604237,0
153.7159006,3,0,4,,0,,1,70.69401725,0,0,,0
164.190843,2,0,2,61.4800732,3,6.101047385,0,72.79093863,0,0,5.485111397,0
118.8605938,3,0,2,29.12786522,7,22.56198795,2,72.79033226,0,1,3.344422624,0
102.1757334,2,0,3,47.32378763,0,16.81436703,0,85.20500574,0,0,3.006018694,0
85.5980563,2,1,4,20.3678678,7,,1,78.85619295,0,0,3.75885635,0
,1,0,2,22.30088595,4,40.15728183,2,100,0,1,,0
69.80705344,3,1,5,18,1,0.220451159,2,58.23696092,0,0,4.504664876,0
52.06107719,1,0,3,27.37129566,12,,1,79.62985832,0,0,4.766686639,0
,3,0,5,40.06051377,6,57.12120295,0,64.23720431,,0,3.528708775,0
60.99004354,1,0,3,18,1,9.457070053,0,84.99423501,0,0,1.510893637,0
57.83767023,2,1,3,29.9083195,,6.28092666,0,28.949896,0,0,4.532948021,0
25.75510158,2,1,,52.43066506,1,30.07272029,2,46.21650675,0,1,5.222956137,0
102.8324962,3,0,3,50.07811592,9,24.56519496,0,80.24151934,0,0,8.512475378,0
1.201835005,2,0,4,20.91271147,2,95.2136551,0,68.51204482,0,0,7.580327686,0
118.0184358,2,1,5,37.06436242,4,28.1693587,1,100,0,1,6.602245177,0
98.43982555,1,0,4,,,5.755157473,1,56.01508917,0,1,1.365298898,1
37.12110705,1,0,2,47.15622,29,22.00161244,0,64.56167973,0,0,6.390021362,1
53.62233346,3,0,3,36.70879835,13,5.767441211,0,87.93698829,1,1,8.539999799,0
165.8798768,,0,5,37.0542546,3,32.11038657,1,95.49001417,0,1,3.059447607,0
110.7698253,2,1,1,18,2,16.62325333,0,55.58811549,0,1,3.552930567,0
116.1539637,3,1,2,28.45150496,5,34.26843863,2,73.49723515,0,0,7.091364196,0
109.2355237,2,0,1,18,1,42.28557742,2,41.77849433,0,0,11.07947857,0
35.58461913,3,0,1,20.41247422,9,6.691656922,,96.72962294,0,0,6.318626627,0
104.9666153,3,0,4,18,8,35.09594064,0,68.77505883,0,0,6.338157456,1
97.22076645,2,0,6,18.42598069,1,27.60365183,1,32.53993644,0,1,,0
89.14914748,2,0,3,20.68905617,9,35.39777161,,71.94229931,0,0,5.918215894,0
109.4739911,,0,3,27.77383834,12,6.014325337,1,99.3423634,0,1,4.044915845,0
185.1257329,2,0,1,,1,17.29572945,,61.78048792,0,1,,0
213.621736,3,0,2,47.71320483,5,21.51891189,1,100,0,0,,0
173.9972069,3,0,,24.76172793,10,7.513999709,0,80.7867088,0,0,1.135745221,0
28.65867116,1,0,3,18,2,1.893087019,0,51.97748666,0,0,5.756010613,0
14.87081979,3,0,2,39.43568177,6,48.29578393,2,92.98938144,,1,,0
204.6193638,3,0,2,47.59068881,0,19.80378193,1,75.81715575,0,,,0
